protein1,protein2,y_true,y_prob,y_pred,correct,error_type,cosine_sim
9606.ENSP00000262584,9606.ENSP00000336702,1,0.9999707,1,True,correct,0.585829496383667
9606.ENSP00000246062,9606.ENSP00000327801,0,0.025617665,0,True,correct,0.19065970182418823
9606.ENSP00000380252,9606.ENSP00000389326,0,0.0028619464,0,True,correct,0.22131699323654175
9606.ENSP00000404375,9606.ENSP00000492441,1,0.99997044,1,True,correct,0.7802338004112244
9606.ENSP00000157812,9606.ENSP00000440485,1,0.99841905,1,True,correct,0.6889622211456299
9606.ENSP00000266376,9606.ENSP00000353414,0,0.5276967,1,False,false_positive,0.4689541161060333
9606.ENSP00000349748,9606.ENSP00000365458,1,0.9980483,1,True,correct,0.7334463596343994
9606.ENSP00000406293,9606.ENSP00000422907,0,0.50966275,1,False,false_positive,0.5319498181343079
9606.ENSP00000272519,9606.ENSP00000428698,0,0.32694,0,True,correct,0.18189308047294617
9606.ENSP00000355969,9606.ENSP00000448012,1,0.79409593,1,True,correct,0.5091778635978699
9606.ENSP00000228476,9606.ENSP00000319851,0,0.11664266,0,True,correct,0.43034422397613525
9606.ENSP00000316609,9606.ENSP00000359454,0,0.7335234,1,False,false_positive,0.39415016770362854
9606.ENSP00000229758,9606.ENSP00000329915,0,0.2041576,0,True,correct,0.33955129981040955
9606.ENSP00000306397,9606.ENSP00000441875,0,0.9471075,1,False,false_positive,0.4856925904750824
9606.ENSP00000263056,9606.ENSP00000451828,1,0.18772827,0,False,false_negative,0.17092947661876678
9606.ENSP00000385795,9606.ENSP00000457723,0,0.02909979,0,True,correct,0.23259469866752625
9606.ENSP00000313432,9606.ENSP00000341117,1,0.25424778,0,False,false_negative,0.6794617772102356
9606.ENSP00000266544,9606.ENSP00000342676,0,0.032543655,0,True,correct,0.33493876457214355
9606.ENSP00000278572,9606.ENSP00000364320,1,0.99970216,1,True,correct,0.6086329221725464
9606.ENSP00000347005,9606.ENSP00000349428,0,0.17756443,0,True,correct,0.5723260045051575
9606.ENSP00000355751,9606.ENSP00000371790,0,0.021733532,0,True,correct,0.331437349319458
9606.ENSP00000362634,9606.ENSP00000455971,0,0.0410524,0,True,correct,0.20539537072181702
9606.ENSP00000357674,9606.ENSP00000373669,1,0.77578706,1,True,correct,0.5336496829986572
9606.ENSP00000324318,9606.ENSP00000324741,1,0.6655002,1,True,correct,0.48334801197052
9606.ENSP00000355541,9606.ENSP00000411010,1,0.9998727,1,True,correct,0.7362953424453735
9606.ENSP00000349168,9606.ENSP00000392330,0,0.034333766,0,True,correct,0.04802240431308746
9606.ENSP00000370589,9606.ENSP00000416951,0,0.722573,1,False,false_positive,0.49081385135650635
9606.ENSP00000366032,9606.ENSP00000370984,1,0.834973,1,True,correct,0.5753048062324524
9606.ENSP00000221573,9606.ENSP00000466907,0,0.08080987,0,True,correct,0.24726225435733795
9606.ENSP00000290299,9606.ENSP00000421076,1,0.9978459,1,True,correct,0.7049179673194885
9606.ENSP00000265896,9606.ENSP00000449079,0,0.05080782,0,True,correct,0.34191110730171204
9606.ENSP00000348596,9606.ENSP00000371858,1,0.983318,1,True,correct,0.6585389375686646
9606.ENSP00000230340,9606.ENSP00000363642,1,0.99867404,1,True,correct,0.763616681098938
9606.ENSP00000261584,9606.ENSP00000482396,0,0.12439834,0,True,correct,0.28389817476272583
9606.ENSP00000373979,9606.ENSP00000457728,1,0.5448589,1,True,correct,0.5655039548873901
9606.ENSP00000433295,9606.ENSP00000497260,1,0.55351305,1,True,correct,0.3509603440761566
9606.ENSP00000400046,9606.ENSP00000411909,1,0.9191365,1,True,correct,0.8455266356468201
9606.ENSP00000363512,9606.ENSP00000374424,0,0.056872647,0,True,correct,0.050255171954631805
9606.ENSP00000263671,9606.ENSP00000301691,0,0.1509882,0,True,correct,0.2598276436328888
9606.ENSP00000296140,9606.ENSP00000350256,1,0.9271639,1,True,correct,0.6902966499328613
9606.ENSP00000317580,9606.ENSP00000498748,0,0.13113466,0,True,correct,0.3992061913013458
9606.ENSP00000255226,9606.ENSP00000495332,0,0.6156476,1,False,false_positive,0.4685375392436981
9606.ENSP00000216225,9606.ENSP00000299259,1,0.99914074,1,True,correct,0.6028488278388977
9606.ENSP00000329360,9606.ENSP00000357643,0,0.115394145,0,True,correct,0.25818055868148804
9606.ENSP00000336741,9606.ENSP00000449089,0,0.004862632,0,True,correct,-0.05475728586316109
9606.ENSP00000360165,9606.ENSP00000412064,0,0.27450004,0,True,correct,0.30821192264556885
9606.ENSP00000355718,9606.ENSP00000448696,0,0.03872164,0,True,correct,0.28535357117652893
9606.ENSP00000223369,9606.ENSP00000392495,1,0.29626742,0,False,false_negative,0.4752606153488159
9606.ENSP00000317333,9606.ENSP00000366144,0,0.019125164,0,True,correct,0.5645426511764526
9606.ENSP00000223500,9606.ENSP00000263856,1,0.98974764,1,True,correct,0.6164892911911011
9606.ENSP00000308610,9606.ENSP00000339933,0,0.34225142,0,True,correct,0.4395580291748047
9606.ENSP00000299314,9606.ENSP00000497585,0,0.014427077,0,True,correct,0.11018732935190201
9606.ENSP00000360682,9606.ENSP00000367527,1,0.9872437,1,True,correct,0.6254180669784546
9606.ENSP00000426504,9606.ENSP00000498627,0,0.15016605,0,True,correct,0.2852627635002136
9606.ENSP00000376177,9606.ENSP00000481152,1,0.089020625,0,False,false_negative,0.26985934376716614
9606.ENSP00000308717,9606.ENSP00000360498,1,0.99929464,1,True,correct,0.6226232051849365
9606.ENSP00000291295,9606.ENSP00000482457,1,0.9336423,1,True,correct,0.2782116234302521
9606.ENSP00000310301,9606.ENSP00000349748,0,0.04672462,0,True,correct,0.27870115637779236
9606.ENSP00000203407,9606.ENSP00000347184,1,0.043327253,0,False,false_negative,0.12782423198223114
9606.ENSP00000053468,9606.ENSP00000420311,1,0.9999676,1,True,correct,0.6942681074142456
9606.ENSP00000157812,9606.ENSP00000309474,1,0.9996729,1,True,correct,0.7773625254631042
9606.ENSP00000257245,9606.ENSP00000417142,0,0.003469055,0,True,correct,0.31651923060417175
9606.ENSP00000008527,9606.ENSP00000254101,1,0.7118165,1,True,correct,0.3462240695953369
9606.ENSP00000350278,9606.ENSP00000398698,0,0.015374997,0,True,correct,-0.040139686316251755
9606.ENSP00000258149,9606.ENSP00000261769,1,0.09664254,0,False,false_negative,0.3142114281654358
9606.ENSP00000332194,9606.ENSP00000377845,0,0.026405137,0,True,correct,-0.048858724534511566
9606.ENSP00000225831,9606.ENSP00000378118,1,0.87295336,1,True,correct,0.6364071369171143
9606.ENSP00000415536,9606.ENSP00000482438,1,0.99626213,1,True,correct,0.5096704959869385
9606.ENSP00000270625,9606.ENSP00000327179,1,0.9972766,1,True,correct,0.4142793118953705
9606.ENSP00000348635,9606.ENSP00000354782,0,0.21639153,0,True,correct,0.4477381110191345
9606.ENSP00000248594,9606.ENSP00000362924,0,0.07549571,0,True,correct,0.256428986787796
9606.ENSP00000216336,9606.ENSP00000234347,1,0.9979169,1,True,correct,0.7087456583976746
9606.ENSP00000216540,9606.ENSP00000275493,1,0.032651763,0,False,false_negative,0.046261757612228394
9606.ENSP00000370114,9606.ENSP00000401596,0,0.037015464,0,True,correct,0.26818421483039856
9606.ENSP00000313921,9606.ENSP00000393316,0,0.25702727,0,True,correct,0.3240796625614166
9606.ENSP00000380878,9606.ENSP00000482457,1,0.40871277,0,False,false_negative,0.2270197719335556
9606.ENSP00000330382,9606.ENSP00000376637,1,0.8784474,1,True,correct,0.5278283953666687
9606.ENSP00000312554,9606.ENSP00000382982,0,0.77197117,1,False,false_positive,0.514075517654419
9606.ENSP00000363827,9606.ENSP00000366942,0,0.04695604,0,True,correct,0.14722029864788055
9606.ENSP00000477392,9606.ENSP00000485319,0,0.14067987,0,True,correct,0.45046454668045044
9606.ENSP00000369099,9606.ENSP00000381504,1,0.16400671,0,False,false_negative,0.35010549426078796
9606.ENSP00000304689,9606.ENSP00000379847,1,0.6221021,1,True,correct,0.35843542218208313
9606.ENSP00000481622,9606.ENSP00000483903,0,0.9999906,1,False,false_positive,0.9480009078979492
9606.ENSP00000451291,9606.ENSP00000497910,1,0.02654552,0,False,false_negative,0.010410472750663757
9606.ENSP00000265113,9606.ENSP00000279027,0,0.10104584,0,True,correct,0.5192381143569946
9606.ENSP00000332194,9606.ENSP00000365692,0,0.054158144,0,True,correct,0.09003567695617676
9606.ENSP00000357986,9606.ENSP00000436682,1,0.26256892,0,False,false_negative,0.2584804892539978
9606.ENSP00000272286,9606.ENSP00000430269,0,0.04044438,0,True,correct,0.36523768305778503
9606.ENSP00000364289,9606.ENSP00000371858,0,0.0061497157,0,True,correct,0.2715488374233246
9606.ENSP00000494788,9606.ENSP00000495965,1,0.63747394,1,True,correct,0.32654938101768494
9606.ENSP00000263413,9606.ENSP00000378487,1,0.23376301,0,False,false_negative,0.33975255489349365
9606.ENSP00000257770,9606.ENSP00000371790,0,0.067932874,0,True,correct,0.20807099342346191
9606.ENSP00000275493,9606.ENSP00000296129,1,0.6357794,1,True,correct,0.4442061483860016
9606.ENSP00000345997,9606.ENSP00000348461,0,0.14430645,0,True,correct,0.18840160965919495
9606.ENSP00000265709,9606.ENSP00000360217,1,0.6150817,1,True,correct,0.3247397243976593
9606.ENSP00000270625,9606.ENSP00000339933,1,0.030453594,0,False,false_negative,0.23040053248405457
9606.ENSP00000307900,9606.ENSP00000319531,1,0.23741567,0,False,false_negative,0.46396324038505554
9606.ENSP00000260356,9606.ENSP00000261023,1,0.98623496,1,True,correct,0.6031277775764465
9606.ENSP00000247992,9606.ENSP00000472546,0,0.9944628,1,False,false_positive,0.6519928574562073
9606.ENSP00000216185,9606.ENSP00000370625,1,0.022293173,0,False,false_negative,-0.009170442819595337
9606.ENSP00000295025,9606.ENSP00000369213,0,0.8343109,1,False,false_positive,0.3674587309360504
9606.ENSP00000262320,9606.ENSP00000451828,1,0.24492389,0,False,false_negative,0.3774714171886444
9606.ENSP00000238112,9606.ENSP00000296490,1,0.7136368,1,True,correct,0.4930572509765625
9606.ENSP00000246868,9606.ENSP00000418082,1,0.99683726,1,True,correct,0.5410929322242737
9606.ENSP00000345083,9606.ENSP00000451828,1,0.3227528,0,False,false_negative,0.23826581239700317
9606.ENSP00000326031,9606.ENSP00000389631,0,0.065754436,0,True,correct,0.14833180606365204
9606.ENSP00000244020,9606.ENSP00000444029,0,0.015829887,0,True,correct,0.315805047750473
9606.ENSP00000155840,9606.ENSP00000291295,1,0.47757867,0,False,false_negative,0.1995527744293213
9606.ENSP00000258149,9606.ENSP00000362649,1,0.9762586,1,True,correct,0.3939495086669922
9606.ENSP00000266544,9606.ENSP00000430494,1,0.99996746,1,True,correct,0.715753436088562
9606.ENSP00000203407,9606.ENSP00000441126,1,0.9783257,1,True,correct,0.6097233891487122
9606.ENSP00000299259,9606.ENSP00000351147,1,0.9683537,1,True,correct,0.4663477838039398
9606.ENSP00000246062,9606.ENSP00000296464,0,0.84388566,1,False,false_positive,0.5247895121574402
9606.ENSP00000375711,9606.ENSP00000384848,1,0.9969819,1,True,correct,0.6614269018173218
9606.ENSP00000288774,9606.ENSP00000333664,1,0.83491164,1,True,correct,0.49130886793136597
9606.ENSP00000340883,9606.ENSP00000499676,0,0.20925675,0,True,correct,0.36480602622032166
9606.ENSP00000244137,9606.ENSP00000336702,0,0.018054431,0,True,correct,0.28880515694618225
9606.ENSP00000293379,9606.ENSP00000380227,1,0.99947625,1,True,correct,0.7034237384796143
9606.ENSP00000296511,9606.ENSP00000425107,0,0.35397503,0,True,correct,0.32849401235580444
9606.ENSP00000230354,9606.ENSP00000362649,1,0.9361806,1,True,correct,0.44659319519996643
9606.ENSP00000355890,9606.ENSP00000363259,0,0.016338672,0,True,correct,0.24821387231349945
9606.ENSP00000357643,9606.ENSP00000408002,0,0.014901484,0,True,correct,0.17672039568424225
9606.ENSP00000053468,9606.ENSP00000370625,1,0.87419856,1,True,correct,0.24116703867912292
9606.ENSP00000414321,9606.ENSP00000463379,1,0.999889,1,True,correct,0.6178151965141296
9606.ENSP00000349428,9606.ENSP00000404121,1,0.9851998,1,True,correct,0.7132967114448547
9606.ENSP00000360242,9606.ENSP00000370842,0,0.026405128,0,True,correct,0.2760111093521118
9606.ENSP00000431885,9606.ENSP00000499375,0,0.014041422,0,True,correct,0.05031846463680267
9606.ENSP00000388510,9606.ENSP00000419692,1,0.9916652,1,True,correct,0.6081933379173279
9606.ENSP00000262584,9606.ENSP00000367806,1,0.9999999,1,True,correct,0.8340169191360474
9606.ENSP00000316605,9606.ENSP00000369268,1,0.6211284,1,True,correct,0.5173330903053284
9606.ENSP00000262320,9606.ENSP00000284523,1,0.99939585,1,True,correct,0.6668701171875
9606.ENSP00000349790,9606.ENSP00000356975,0,0.12631382,0,True,correct,0.5422147512435913
9606.ENSP00000352463,9606.ENSP00000369424,0,0.54844224,1,False,false_positive,0.4156055152416229
9606.ENSP00000310375,9606.ENSP00000446955,1,0.12098592,0,False,false_negative,0.3100522458553314
9606.ENSP00000303706,9606.ENSP00000429089,1,0.48615623,0,False,false_negative,0.601343035697937
9606.ENSP00000258648,9606.ENSP00000301788,1,0.99462986,1,True,correct,0.5354928970336914
9606.ENSP00000349594,9606.ENSP00000379873,0,0.072232634,0,True,correct,0.006202557124197483
9606.ENSP00000218004,9606.ENSP00000316924,0,0.0759025,0,True,correct,0.128739595413208
9606.ENSP00000381657,9606.ENSP00000484638,1,0.97982943,1,True,correct,0.5975372195243835
9606.ENSP00000360165,9606.ENSP00000404570,0,0.012413674,0,True,correct,0.3667151927947998
9606.ENSP00000161863,9606.ENSP00000230340,0,0.038668614,0,True,correct,0.4156592786312103
9606.ENSP00000314484,9606.ENSP00000418944,0,0.15078169,0,True,correct,0.25452128052711487
9606.ENSP00000238112,9606.ENSP00000326031,1,0.23489371,0,False,false_negative,0.2426830232143402
9606.ENSP00000376808,9606.ENSP00000415151,1,0.5331971,1,True,correct,0.3545463979244232
9606.ENSP00000263168,9606.ENSP00000424896,0,0.39066744,0,True,correct,0.16866044700145721
9606.ENSP00000452948,9606.ENSP00000482396,0,0.046391662,0,True,correct,0.1712845414876938
9606.ENSP00000452746,9606.ENSP00000467123,0,0.06349034,0,True,correct,0.14385943114757538
9606.ENSP00000295897,9606.ENSP00000309572,0,0.38359985,0,True,correct,0.23693910241127014
9606.ENSP00000315654,9606.ENSP00000350358,0,9.104699e-05,0,True,correct,0.49881866574287415
9606.ENSP00000462355,9606.ENSP00000489311,1,0.9983546,1,True,correct,0.7855888605117798
9606.ENSP00000349428,9606.ENSP00000470560,0,0.105053306,0,True,correct,0.36555933952331543
9606.ENSP00000383067,9606.ENSP00000494040,0,0.2372684,0,True,correct,0.157435342669487
9606.ENSP00000246062,9606.ENSP00000353904,0,0.038275275,0,True,correct,-0.025344351306557655
9606.ENSP00000225823,9606.ENSP00000360423,0,0.09258189,0,True,correct,0.4596982002258301
9606.ENSP00000316779,9606.ENSP00000365891,1,0.29360232,0,False,false_negative,0.5640974640846252
9606.ENSP00000377428,9606.ENSP00000478589,0,0.4159612,0,True,correct,0.41094937920570374
9606.ENSP00000423673,9606.ENSP00000485401,1,0.99948055,1,True,correct,0.6997194290161133
9606.ENSP00000367564,9606.ENSP00000460348,1,0.8964736,1,True,correct,0.4525260329246521
9606.ENSP00000300456,9606.ENSP00000378105,0,0.08710884,0,True,correct,0.5715833306312561
9606.ENSP00000247461,9606.ENSP00000356919,1,0.9926515,1,True,correct,0.6290041208267212
9606.ENSP00000260682,9606.ENSP00000387683,1,0.98246527,1,True,correct,0.6633087396621704
9606.ENSP00000336741,9606.ENSP00000483489,0,0.009730336,0,True,correct,0.31950581073760986
9606.ENSP00000226460,9606.ENSP00000293879,0,0.16964982,0,True,correct,0.2718414068222046
9606.ENSP00000351022,9606.ENSP00000370119,0,0.2718181,0,True,correct,0.15973426401615143
9606.ENSP00000221561,9606.ENSP00000365720,1,0.9906695,1,True,correct,0.6697996258735657
9606.ENSP00000360195,9606.ENSP00000375688,0,0.004312677,0,True,correct,0.06827810406684875
9606.ENSP00000037502,9606.ENSP00000414856,1,0.054804165,0,False,false_negative,0.49871134757995605
9606.ENSP00000316782,9606.ENSP00000384770,0,0.057090342,0,True,correct,0.36838436126708984
9606.ENSP00000229270,9606.ENSP00000378786,1,0.021844802,0,False,false_negative,-0.15476201474666595
9606.ENSP00000338777,9606.ENSP00000497815,1,0.19286112,0,False,false_negative,0.37228071689605713
9606.ENSP00000476145,9606.ENSP00000482482,0,0.09400669,0,True,correct,0.22857558727264404
9606.ENSP00000332198,9606.ENSP00000364119,0,0.06143219,0,True,correct,0.32875534892082214
9606.ENSP00000253039,9606.ENSP00000368439,0,0.25292572,0,True,correct,0.2105749547481537
9606.ENSP00000295897,9606.ENSP00000496414,0,0.120853975,0,True,correct,0.1442251056432724
9606.ENSP00000295822,9606.ENSP00000431040,1,0.97127074,1,True,correct,0.5469692349433899
9606.ENSP00000295757,9606.ENSP00000349168,0,0.0028908383,0,True,correct,-0.01954372599720955
9606.ENSP00000360609,9606.ENSP00000365804,1,0.97269803,1,True,correct,0.3407903015613556
9606.ENSP00000394051,9606.ENSP00000399259,0,0.38267612,0,True,correct,0.42074018716812134
9606.ENSP00000362924,9606.ENSP00000371958,0,0.05930759,0,True,correct,0.26921460032463074
9606.ENSP00000252486,9606.ENSP00000362924,1,0.054054465,0,False,false_negative,0.2979544699192047
9606.ENSP00000278572,9606.ENSP00000380044,1,0.6221324,1,True,correct,0.12647630274295807
9606.ENSP00000263578,9606.ENSP00000281081,1,0.27958685,0,False,false_negative,0.5934046506881714
9606.ENSP00000258149,9606.ENSP00000278572,1,0.024468144,0,False,false_negative,-0.0244736485183239
9606.ENSP00000223127,9606.ENSP00000252599,1,0.9536007,1,True,correct,0.6527043581008911
9606.ENSP00000338641,9606.ENSP00000349359,0,0.016731612,0,True,correct,0.09502001106739044
9606.ENSP00000226193,9606.ENSP00000357660,0,0.015680848,0,True,correct,0.10202933102846146
9606.ENSP00000157812,9606.ENSP00000349142,0,0.0044955835,0,True,correct,0.17512355744838715
9606.ENSP00000409279,9606.ENSP00000496695,0,0.11936218,0,True,correct,0.4226835370063782
9606.ENSP00000392094,9606.ENSP00000420311,1,0.45537308,0,False,false_negative,0.3163916766643524
9606.ENSP00000321963,9606.ENSP00000484237,0,0.0014192105,0,True,correct,0.35159948468208313
9606.ENSP00000456974,9606.ENSP00000493985,0,0.30186814,0,True,correct,0.46485084295272827
9606.ENSP00000247178,9606.ENSP00000359364,0,0.06408355,0,True,correct,0.023626960813999176
9606.ENSP00000363435,9606.ENSP00000378487,1,0.98374325,1,True,correct,0.5112155675888062
9606.ENSP00000370750,9606.ENSP00000425809,0,0.06027367,0,True,correct,0.21595706045627594
9606.ENSP00000322439,9606.ENSP00000360498,1,0.9993414,1,True,correct,0.517595648765564
9606.ENSP00000395294,9606.ENSP00000410481,0,0.15180105,0,True,correct,0.5678038597106934
9606.ENSP00000265191,9606.ENSP00000339449,0,0.7714214,1,False,false_positive,0.32834097743034363
9606.ENSP00000343925,9606.ENSP00000410216,0,0.031869125,0,True,correct,0.06725709140300751
9606.ENSP00000332194,9606.ENSP00000483903,1,0.99962103,1,True,correct,0.8394263386726379
9606.ENSP00000360515,9606.ENSP00000478754,0,0.047140464,0,True,correct,-0.04074077680706978
9606.ENSP00000364965,9606.ENSP00000375730,1,0.012444806,0,False,false_negative,0.21974050998687744
9606.ENSP00000280557,9606.ENSP00000351132,0,0.14171107,0,True,correct,0.18933062255382538
9606.ENSP00000336741,9606.ENSP00000363642,1,0.9816025,1,True,correct,0.6510763764381409
9606.ENSP00000224784,9606.ENSP00000422007,0,0.48272762,0,True,correct,0.37078526616096497
9606.ENSP00000368318,9606.ENSP00000370950,0,0.057941716,0,True,correct,0.4366641640663147
9606.ENSP00000262238,9606.ENSP00000477870,0,0.95131886,1,False,false_positive,0.4773402810096741
9606.ENSP00000234347,9606.ENSP00000433209,0,0.043092716,0,True,correct,0.33101531863212585
